Time,AHU-001:DesPer 1:Des Heat Mass Flow [kg/s],AHU-001:DesPer 1:Des Heat Cap [W],AHU-001:DesPer 1:Des Cool Mass Flow [kg/s],AHU-001:DesPer 1:Des Sens Cool Cap [W],AHU-001:DesPer 1:Des Tot Cool Cap [W],AHU-001:DesPer 2:Des Heat Mass Flow [kg/s],AHU-001:DesPer 2:Des Heat Cap [W],AHU-001:DesPer 2:Des Cool Mass Flow [kg/s],AHU-001:DesPer 2:Des Sens Cool Cap [W],AHU-001:DesPer 2:Des Tot Cool Cap [W],AHU-002:DesPer 1:Des Heat Mass Flow [kg/s],AHU-002:DesPer 1:Des Heat Cap [W],AHU-002:DesPer 1:Des Cool Mass Flow [kg/s],AHU-002:DesPer 1:Des Sens Cool Cap [W],AHU-002:DesPer 1:Des Tot Cool Cap [W],AHU-002:DesPer 2:Des Heat Mass Flow [kg/s],AHU-002:DesPer 2:Des Heat Cap [W],AHU-002:DesPer 2:Des Cool Mass Flow [kg/s],AHU-002:DesPer 2:Des Sens Cool Cap [W],AHU-002:DesPer 2:Des Tot Cool Cap [W],AHU-003:DesPer 1:Des Heat Mass Flow [kg/s],AHU-003:DesPer 1:Des Heat Cap [W],AHU-003:DesPer 1:Des Cool Mass Flow [kg/s],AHU-003:DesPer 1:Des Sens Cool Cap [W],AHU-003:DesPer 1:Des Tot Cool Cap [W],AHU-003:DesPer 2:Des Heat Mass Flow [kg/s],AHU-003:DesPer 2:Des Heat Cap [W],AHU-003:DesPer 2:Des Cool Mass Flow [kg/s],AHU-003:DesPer 2:Des Sens Cool Cap [W],AHU-003:DesPer 2:Des Tot Cool Cap [W],AHU-004:DesPer 1:Des Heat Mass Flow [kg/s],AHU-004:DesPer 1:Des Heat Cap [W],AHU-004:DesPer 1:Des Cool Mass Flow [kg/s],AHU-004:DesPer 1:Des Sens Cool Cap [W],AHU-004:DesPer 1:Des Tot Cool Cap [W],AHU-004:DesPer 2:Des Heat Mass Flow [kg/s],AHU-004:DesPer 2:Des Heat Cap [W],AHU-004:DesPer 2:Des Cool Mass Flow [kg/s],AHU-004:DesPer 2:Des Sens Cool Cap [W],AHU-004:DesPer 2:Des Tot Cool Cap [W],AHU-005:DesPer 1:Des Heat Mass Flow [kg/s],AHU-005:DesPer 1:Des Heat Cap [W],AHU-005:DesPer 1:Des Cool Mass Flow [kg/s],AHU-005:DesPer 1:Des Sens Cool Cap [W],AHU-005:DesPer 1:Des Tot Cool Cap [W],AHU-005:DesPer 2:Des Heat Mass Flow [kg/s],AHU-005:DesPer 2:Des Heat Cap [W],AHU-005:DesPer 2:Des Cool Mass Flow [kg/s],AHU-005:DesPer 2:Des Sens Cool Cap [W],AHU-005:DesPer 2:Des Tot Cool Cap [W],FCU-001:DesPer 1:Des Heat Mass Flow [kg/s],FCU-001:DesPer 1:Des Heat Cap [W],FCU-001:DesPer 1:Des Cool Mass Flow [kg/s],FCU-001:DesPer 1:Des Sens Cool Cap [W],FCU-001:DesPer 1:Des Tot Cool Cap [W],FCU-001:DesPer 2:Des Heat Mass Flow [kg/s],FCU-001:DesPer 2:Des Heat Cap [W],FCU-001:DesPer 2:Des Cool Mass Flow [kg/s],FCU-001:DesPer 2:Des Sens Cool Cap [W],FCU-001:DesPer 2:Des Tot Cool Cap [W],FCU-002:DesPer 1:Des Heat Mass Flow [kg/s],FCU-002:DesPer 1:Des Heat Cap [W],FCU-002:DesPer 1:Des Cool Mass Flow [kg/s],FCU-002:DesPer 1:Des Sens Cool Cap [W],FCU-002:DesPer 1:Des Tot Cool Cap [W],FCU-002:DesPer 2:Des Heat Mass Flow [kg/s],FCU-002:DesPer 2:Des Heat Cap [W],FCU-002:DesPer 2:Des Cool Mass Flow [kg/s],FCU-002:DesPer 2:Des Sens Cool Cap [W],FCU-002:DesPer 2:Des Tot Cool Cap [W],FCU-003:DesPer 1:Des Heat Mass Flow [kg/s],FCU-003:DesPer 1:Des Heat Cap [W],FCU-003:DesPer 1:Des Cool Mass Flow [kg/s],FCU-003:DesPer 1:Des Sens Cool Cap [W],FCU-003:DesPer 1:Des Tot Cool Cap [W],FCU-003:DesPer 2:Des Heat Mass Flow [kg/s],FCU-003:DesPer 2:Des Heat Cap [W],FCU-003:DesPer 2:Des Cool Mass Flow [kg/s],FCU-003:DesPer 2:Des Sens Cool Cap [W],FCU-003:DesPer 2:Des Tot Cool Cap [W]
12:05:00,1.287449E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,4.854308E+00,6.032344E+04,6.682685E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.158431E-01,8.799762E+03,9.816891E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.048883E+00,1.271306E+04,1.377052E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.401579E-01,6.913048E+03,7.535481E+03,1.039137E-01,3.205651E+03,3.646717E+00,2.788488E+04,2.627733E+04,1.039137E-01,0.000000E+00,4.159457E+00,3.746858E+04,3.845670E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,1.097563E+02,5.427572E-02,8.013825E+02,8.832112E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,3.199097E+02,5.018200E-01,5.308643E+03,5.636163E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.937541E+02,2.926863E-01,3.117932E+03,3.314824E+03
12:10:00,1.287449E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,4.867869E+00,6.059397E+04,6.710544E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.168677E-01,8.830418E+03,9.848315E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.053853E+00,1.278647E+04,1.384585E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.408308E-01,6.937595E+03,7.560537E+03,1.039137E-01,3.205651E+03,3.646734E+00,2.788503E+04,2.627747E+04,1.039137E-01,0.000000E+00,4.159887E+00,3.748470E+04,3.847306E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,1.069824E+02,5.428483E-02,8.042352E+02,8.861136E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,3.118245E+02,5.023379E-01,5.321208E+03,5.648950E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.888573E+02,2.928454E-01,3.124205E+03,3.321200E+03
12:15:00,1.287448E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,4.881140E+00,6.086199E+04,6.738144E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.178853E-01,8.861014E+03,9.879685E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.058552E+00,1.285755E+04,1.391878E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.414969E-01,6.962082E+03,7.585538E+03,1.039137E-01,3.205651E+03,3.646750E+00,2.788517E+04,2.627762E+04,1.039137E-01,0.000000E+00,4.160318E+00,3.750082E+04,3.848944E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,1.042084E+02,5.429364E-02,8.070854E+02,8.890141E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,3.037393E+02,5.028480E-01,5.333707E+03,5.661672E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.839604E+02,2.930064E-01,3.130495E+03,3.327596E+03
12:20:00,1.287448E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,4.894219E+00,6.112835E+04,6.765554E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.188954E-01,8.891545E+03,9.910982E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.062975E+00,1.292623E+04,1.398923E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.421558E-01,6.986507E+03,7.610470E+03,1.039137E-01,3.205651E+03,3.646767E+00,2.788531E+04,2.627777E+04,1.039137E-01,0.000000E+00,4.160750E+00,3.751694E+04,3.850581E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,1.014345E+02,5.430217E-02,8.099330E+02,8.919113E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.956542E+02,5.033500E-01,5.346135E+03,5.674319E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.790636E+02,2.931694E-01,3.136801E+03,3.334007E+03
12:25:00,1.287448E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,4.907200E+00,6.139388E+04,6.792862E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.198972E-01,8.922005E+03,9.942213E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.067116E+00,1.299247E+04,1.405718E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.428069E-01,7.010865E+03,7.635340E+03,1.039137E-01,3.205651E+03,3.646783E+00,2.788546E+04,2.627791E+04,1.039137E-01,0.000000E+00,4.161182E+00,3.753307E+04,3.852219E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,9.866064E+01,5.431040E-02,8.127782E+02,8.948067E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.875690E+02,5.038433E-01,5.358488E+03,5.686894E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.741668E+02,2.933341E-01,3.143123E+03,3.340436E+03
12:30:00,1.287448E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,4.920185E+00,6.165942E+04,6.820148E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.208906E-01,8.952391E+03,9.973362E+03,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.070976E+00,1.305629E+04,1.412261E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.434502E-01,7.035156E+03,7.660133E+03,1.039137E-01,3.205651E+03,3.646799E+00,2.788560E+04,2.627805E+04,1.039137E-01,0.000000E+00,4.161614E+00,3.754920E+04,3.853857E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,9.588673E+01,5.431836E-02,8.156209E+02,8.976989E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.794838E+02,5.043278E-01,5.370764E+03,5.699389E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.692700E+02,2.935005E-01,3.149460E+03,3.346878E+03
12:35:00,1.287448E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,4.933261E+00,6.192576E+04,6.847500E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.218746E-01,8.982697E+03,1.000443E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.074555E+00,1.311767E+04,1.418554E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.440849E-01,7.059372E+03,7.684856E+03,1.039137E-01,3.205651E+03,3.646815E+00,2.788573E+04,2.627819E+04,1.039137E-01,0.000000E+00,4.162046E+00,3.756533E+04,3.855495E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,9.311283E+01,5.432604E-02,8.184613E+02,9.005893E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.713986E+02,5.048029E-01,5.382960E+03,5.711803E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.643732E+02,2.936686E-01,3.155811E+03,3.353337E+03
12:40:00,1.287448E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,4.946516E+00,6.219365E+04,6.874994E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.228485E-01,9.012915E+03,1.003540E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.077863E+00,1.317671E+04,1.424603E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.447107E-01,7.083511E+03,7.709491E+03,1.039137E-01,3.205651E+03,3.646831E+00,2.788587E+04,2.627833E+04,1.039137E-01,0.000000E+00,4.162477E+00,3.758145E+04,3.857132E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,9.033892E+01,5.433345E-02,8.212993E+02,9.034764E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.633134E+02,5.052682E-01,5.395071E+03,5.724128E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.594764E+02,2.938382E-01,3.162175E+03,3.359807E+03
12:45:00,1.287448E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,4.960026E+00,6.246374E+04,6.902707E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.238115E-01,9.043039E+03,1.006628E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.080916E+00,1.323354E+04,1.430426E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.453270E-01,7.107568E+03,7.734048E+03,1.039137E-01,3.205651E+03,3.646847E+00,2.788601E+04,2.627847E+04,1.039137E-01,0.000000E+00,4.162908E+00,3.759757E+04,3.858769E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,8.756502E+01,5.434059E-02,8.241350E+02,9.063620E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.552283E+02,5.057234E-01,5.407095E+03,5.736367E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.545796E+02,2.940093E-01,3.168552E+03,3.366292E+03
12:50:00,1.287448E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,4.973849E+00,6.273654E+04,6.930690E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.247630E-01,9.073063E+03,1.009705E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.083719E+00,1.328821E+04,1.436026E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.459334E-01,7.131539E+03,7.758509E+03,1.039137E-01,3.205651E+03,3.646862E+00,2.788614E+04,2.627860E+04,1.039137E-01,0.000000E+00,4.163337E+00,3.761367E+04,3.860405E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,8.479111E+01,5.434747E-02,8.269684E+02,9.092442E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.471431E+02,5.061682E-01,5.419028E+03,5.748511E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.496828E+02,2.941817E-01,3.174940E+03,3.372786E+03
12:55:00,1.287448E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,4.988039E+00,6.301252E+04,6.959003E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.257024E-01,9.102983E+03,1.012771E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.086274E+00,1.334073E+04,1.441404E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.465294E-01,7.155420E+03,7.782883E+03,1.039137E-01,3.205651E+03,3.646878E+00,2.788627E+04,2.627874E+04,1.039137E-01,0.000000E+00,4.163765E+00,3.762977E+04,3.862040E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,8.201721E+01,5.435407E-02,8.297994E+02,9.121246E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.390579E+02,5.066022E-01,5.430868E+03,5.760562E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.447860E+02,2.943553E-01,3.181339E+03,3.379293E+03
13:00:00,1.287447E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.002645E+00,6.329209E+04,6.987690E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.266295E-01,9.132796E+03,1.015825E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.088575E+00,1.339106E+04,1.446557E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.471152E-01,7.179213E+03,7.807158E+03,1.039137E-01,3.205651E+03,3.646893E+00,2.788640E+04,2.627887E+04,1.039137E-01,0.000000E+00,4.164192E+00,3.764586E+04,3.863673E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,7.924330E+01,5.436043E-02,8.326284E+02,9.150022E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.309727E+02,5.070254E-01,5.442614E+03,5.772515E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.398892E+02,2.945303E-01,3.187750E+03,3.385811E+03
13:05:00,1.287447E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.017641E+00,6.351759E+04,7.010893E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.275429E-01,9.154318E+03,1.018036E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.090614E+00,1.342771E+04,1.450316E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.476894E-01,7.195884E+03,7.824194E+03,1.039137E-01,3.205651E+03,3.646908E+00,2.788653E+04,2.627901E+04,1.039137E-01,0.000000E+00,4.164618E+00,3.765728E+04,3.864833E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,7.750961E+01,5.436649E-02,8.344145E+02,9.168194E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.259195E+02,5.074371E-01,5.451230E+03,5.781287E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.368287E+02,2.947063E-01,3.192334E+03,3.390472E+03
13:10:00,1.287447E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.032962E+00,6.374589E+04,7.034406E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.284423E-01,9.175720E+03,1.020235E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.092394E+00,1.346212E+04,1.453846E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.482522E-01,7.212456E+03,7.841131E+03,1.039137E-01,3.205651E+03,3.646923E+00,2.788666E+04,2.627914E+04,1.039137E-01,0.000000E+00,4.165041E+00,3.766868E+04,3.865992E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,7.577592E+01,5.437225E-02,8.361980E+02,9.186347E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.208662E+02,5.078374E-01,5.459746E+03,5.789961E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.337682E+02,2.948835E-01,3.196927E+03,3.395145E+03
13:15:00,1.287447E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.048542E+00,6.397643E+04,7.058163E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.293276E-01,9.196999E+03,1.022421E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.093913E+00,1.349428E+04,1.457145E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.488033E-01,7.228927E+03,7.857961E+03,1.039137E-01,3.205651E+03,3.646938E+00,2.788679E+04,2.627927E+04,1.039137E-01,0.000000E+00,4.165462E+00,3.768007E+04,3.867148E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,7.404223E+01,5.437770E-02,8.379789E+02,9.204465E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.158130E+02,5.082263E-01,5.468164E+03,5.798533E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.307077E+02,2.950619E-01,3.201531E+03,3.399828E+03
13:20:00,1.287447E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.064315E+00,6.420865E+04,7.082108E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.301986E-01,9.218155E+03,1.024594E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.095173E+00,1.352419E+04,1.460213E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.493428E-01,7.245297E+03,7.874689E+03,1.039137E-01,3.205651E+03,3.646952E+00,2.788692E+04,2.627940E+04,1.039137E-01,0.000000E+00,4.165882E+00,3.769145E+04,3.868304E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,7.230854E+01,5.438287E-02,8.397572E+02,9.222558E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.107598E+02,5.086039E-01,5.476484E+03,5.807006E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.276471E+02,2.952417E-01,3.206146E+03,3.404523E+03
13:25:00,1.287447E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.080214E+00,6.444195E+04,7.106176E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.310555E-01,9.239188E+03,1.026755E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.096174E+00,1.355186E+04,1.463052E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.498708E-01,7.261568E+03,7.891314E+03,1.039137E-01,3.205651E+03,3.646967E+00,2.788704E+04,2.627952E+04,1.039137E-01,0.000000E+00,4.166300E+00,3.770281E+04,3.869458E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,7.057485E+01,5.438775E-02,8.415331E+02,9.240626E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.057065E+02,5.089703E-01,5.484707E+03,5.815380E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.245866E+02,2.954229E-01,3.210775E+03,3.409231E+03
13:30:00,1.287447E+00,3.964846E+04,1.284883E+00,0.000000E+00,0.000000E+00,1.284883E+00,0.000000E+00,5.096164E+00,6.467570E+04,7.130299E+04,1.827583E-01,5.637939E+03,1.827583E-01,0.000000E+00,0.000000E+00,1.827583E-01,0.000000E+00,7.318977E-01,9.260095E+03,1.028903E+04,2.550951E-01,7.869469E+03,2.550951E-01,0.000000E+00,0.000000E+00,2.550951E-01,0.000000E+00,1.096917E+00,1.357730E+04,1.465661E+04,1.570312E-01,4.844280E+03,1.570312E-01,0.000000E+00,0.000000E+00,1.570312E-01,0.000000E+00,5.503871E-01,7.277738E+03,7.907838E+03,1.039137E-01,3.205651E+03,3.646981E+00,2.788717E+04,2.627965E+04,1.039137E-01,0.000000E+00,4.166717E+00,3.771416E+04,3.870611E+04,2.326258E-02,1.262283E+03,2.326258E-02,0.000000E+00,0.000000E+00,2.326258E-02,6.884116E+01,5.439235E-02,8.433066E+02,9.258675E+02,6.780411E-02,3.679212E+03,6.780411E-02,0.000000E+00,0.000000E+00,6.780411E-02,2.006533E+02,5.093256E-01,5.492834E+03,5.823659E+03,4.106572E-02,2.228323E+03,4.106572E-02,0.000000E+00,0.000000E+00,4.106572E-02,1.215261E+02,2.956057E-01,3.215416E+03,3.413954E+03
